NAME,MASS,R,A,PER,MULT,DENSITY
KOI 6882.01,4.398323056,1.84,0.017,0.77353126,,
KOI 6884.01,,,,2.42186898,,
KOI 6906.01,317.8166114,140.49,0.0308,1.74336627,,
KOI 6907.01,1.738856794,1.17,0.0482,4.60687433,,
KOI 6913.02,15.84500272,3.86,0.0421,1.75173647,,
KOI 6918.01,46.92491974,6.17,0.0172,0.902403563,,
KOI 6919.01,1.897838019,1.2,0.0729,8.79986138,,
KOI 6921.01,2.065932908,1.23,0.0727,6.8777602,,
KOI 6931.01,1.843841207,1.19,0.0368,2.54029506,,
KOI 6933.01,317.8166114,117.19,0.0748,7.226945453,,
KOI 6936.01,317.8166114,26.46,0.0191,1.258274103,,
KOI 6939.01,317.8166114,68.73,0.0322,2.1041431,,
KOI 6949.01,0.452378284,0.8,0.0366,2.352435,,
KOI 6954.01,0.138816091,0.57,0.0705,6.6136111,,
KOI 6955.01,,,,1.7962083,,
KOI 6957.01,0.452378284,0.8,0.0255,1.48062818,,
KOI 696.01,3.775219359,1.56,0.0768,7.03378571,,
KOI 6960.01,1.637835237,1.15,0.0578,4.88698828,,
KOI 6966.01,1.952847544,1.21,0.0777,8.47485044,,
KOI 697.01,12.35970757,3.49,0.0415,3.032145588,,
KOI 6978.01,0.452378284,0.8,0.0406,3.07550437,,
KOI 6980.01,1.843841207,1.19,0.0708,6.29343705,,
KOI 6983.01,0.395392364,0.77,0.0748,7.7026761,,
KOI 6994.01,0.515195225,0.83,0.0515,4.25907441,,
KOI 6999.01,317.8166114,93.83,0.0186,0.898501322,,
KOI 7002.01,3.353307488,1.42,0.0549,4.8301434,,
KOI 7003.01,0.343873514,0.74,0.0326,2.41194709,,
KOI 7005.01,187.0854511,9.2,0.0666,6.2089181,,
KOI 7007.01,0.413762478,0.78,0.014,0.800264149,,
KOI 7014.01,317.8166114,88.47,0.0373,2.441988008,,
KOI 7020.01,317.8166114,73.47,0.0194,0.95707921,,
KOI 7023.01,0.138816091,0.57,0.0349,2.71772573,,
KOI 7025.01,317.8166114,24.81,0.0548,5.1344052,,
KOI 7032.01,0.230571988,0.66,0.0457,3.64048702,,
KOI 7041.01,0.472651074,0.81,0.072,8.3613962,,
KOI 7044.01,317.8166114,508.63,0.0286,1.262273109,,
KOI 7050.01,0.25583784,0.68,0.0131,0.652956856,,
KOI 7051.01,1.843841207,1.19,0.0143,0.772807044,,
KOI 7054.01,317.8166114,90.31,0.0128,0.530967178,,
KOI 7057.01,39.1304974,5.93,0.016,0.61932352,,
KOI 7061.01,26.52470569,4.91,0.0266,1.371587993,,
KOI 7065.01,317.8166114,88.34,0.0165,0.739769976,,
KOI 7069.01,3.713646791,1.53,0.0203,1.01486138,,
KOI 7084.01,,,,3.69718373,,
KOI 7087.01,317.8166114,79.52,0.0213,0.998217608,,
KOI 7088.01,0.74244155,0.92,0.0352,2.68807373,,
KOI 710.03,1.588791551,1.14,0.0545,3.88689525,,
KOI 7106.01,1.314570998,1.08,0.0587,5.01881216,,
KOI 7109.01,317.8166114,45.74,0.0407,3.43109938,,
KOI 7116.01,0.360461012,0.75,0.0359,2.52557212,,
KOI 7117.01,1.036304426,1.01,0.0807,8.2927558,,
KOI 7125.01,1.189974748,1.05,0.0774,7.9183999,,
KOI 7127.01,33.76114756,5.52,0.017,0.687014326,,
KOI 714.01,6.742969293,2.57,0.0484,4.182002531,,
KOI 7144.01,0.686573514,0.9,0.0162,0.839902185,,
KOI 7148.01,,,,1.76137447,,
KOI 715.01,317.8166114,12.29,0.0274,1.621668504,,
KOI 7162.01,3.94361163,1.64,0.0629,5.1581326,,
KOI 717.02,0.283078198,0.7,0.0187,0.900376476,,
KOI 7174.01,0.029264942,0.36,0.0218,1.58486876,,
KOI 7175.01,0.493585421,0.82,0.0837,9.2742685,,
KOI 7195.01,1.00005227,1,0.0657,5.89773974,,
KOI 7197.01,3.758896536,1.47,0.0268,1.74147417,,
KOI 7205.01,259.11946,9.88,0.0347,2.3532493,,
KOI 7208.01,0.60867188,0.87,0.0429,3.57944367,,
KOI 7209.01,0.560497498,0.85,0.0818,8.2553601,,
KOI 7215.01,0.659834598,0.89,0.047,3.9073345,,
KOI 7216.01,0.493585421,0.82,0.0166,0.646527772,,
KOI 7220.01,0.515195225,0.83,0.0203,1.057080402,,
KOI 7231.02,317.8166114,13333.5,0.0593,4.74701479,,
KOI 7249.01,317.8166114,82.86,0.0893,8.9651028,,
KOI 7258.01,1.111389265,1.03,0.0373,2.43764291,,
KOI 7259.01,317.8166114,11.05,0.0134,0.721522923,,
KOI 726.01,317.8166114,90.03,0.061,5.115749727,,
KOI 728.01,317.8166114,12.39,0.0764,7.189377947,,
KOI 7281.01,1.588791551,1.14,0.0395,2.46506501,,
KOI 7282.01,3.858606784,1.6,0.0262,1.758599866,,
KOI 7300.01,317.8166114,37.8,0.0115,0.517573684,,
KOI 7305.01,0.452378284,0.8,0.0525,3.72920972,,
KOI 732.01,14.14084452,3.69,0.0232,1.260259094,,
KOI 732.02,1.790849906,1.18,0.044,3.29534933,,
KOI 732.03,2.560133708,1.31,0.06,5.25448795,,
KOI 7320.01,0.283078198,0.7,0.0722,8.502285,,
KOI 7343.01,317.8166114,80.67,0.0127,0.626431679,,
KOI 7352.01,0.088599992,0.5,0.0369,2.4132866,,
KOI 7359.01,5.751677875,2.31,0.0505,4.23748482,,
KOI 7360.01,98.43641216,7.76,0.0548,4.0953585,,
KOI 7361.01,2.976092484,1.37,0.0159,0.92624339,,
KOI 7368.01,16.71109698,3.94,0.0678,6.842939,,
KOI 7370.01,0.864167731,0.96,0.0495,4.48538145,,
KOI 7375.01,3.734083647,1.54,0.0484,4.84847917,,
KOI 7376.01,1.952847544,1.21,0.0232,1.284239576,,
KOI 7378.01,317.8166114,4282.98,0.0712,8.7393272,,
KOI 739.01,3.353307488,1.42,0.0187,1.287076762,,
KOI 7395.01,317.8166114,57.31,0.0396,2.002808451,,
KOI 7400.01,1.738856794,1.17,0.0471,4.15733038,,
KOI 7404.01,2.976092484,1.37,0.03,1.81707537,,
KOI 7408.01,1.738856794,1.17,0.0482,5.15997473,,
KOI 7418.01,317.8166114,22.55,0.0287,1.03296165,,
KOI 7426.01,1.230602387,1.06,0.0656,6.96205913,,
KOI 7427.01,0.537494525,0.84,0.0775,7.8935753,,
KOI 7430.01,193.2283249,9.27,0.03,1.320497676,,
KOI 7434.01,1.189974748,1.05,0.061,5.70461618,,
KOI 7435.01,1.111389265,1.03,0.0242,1.367516033,,
KOI 7438.01,317.8166114,44.75,0.0237,1.51264215,,
KOI 7445.01,2.976092484,1.37,0.0678,6.9335391,,
KOI 7449.01,317.8166114,14.03,0.0193,1.322475635,,
KOI 7455.01,6.221642508,2.44,0.0536,3.773744,,
KOI 746.01,6.536042663,2.52,0.0759,9.27358194,,
KOI 7460.01,3.713646791,1.53,0.0599,5.70509845,,
KOI 7467.01,2.694396714,1.33,0.0756,7.20558084,,
KOI 747.01,9.76848619,3.14,0.0591,6.029301321,,
KOI 7471.01,2.763166644,1.34,0.0639,5.29655879,,
KOI 7479.01,0.196168258,0.63,0.0723,7.1967125,,
KOI 7482.01,317.8166114,207.01,0.1041,9.762550912,,
KOI 7489.01,0.560497498,0.85,0.0127,0.565712985,,
KOI 750.02,0.312390273,0.72,0.0468,5.04414507,,
KOI 751.01,7.320963331,2.7,0.0559,4.99678284,,
KOI 7510.01,1.07341374,1.02,0.0608,5.60686209,,
KOI 7520.01,0.230571988,0.66,0.0415,3.14734176,,
KOI 7525.01,317.8166114,43.01,0.0121,0.502454292,,
KOI 7527.01,317.8166114,970.64,0.0263,1.262742025,,
KOI 7531.01,6.146129914,2.42,0.0125,0.589752219,,
KOI 7533.01,317.8166114,35.84,0.0132,0.760935286,,
KOI 754.01,317.8166114,34.04,0.0266,1.736952479,,
KOI 755.01,7.367923798,2.71,0.0374,2.525593315,,
KOI 7559.01,1.540715576,1.13,0.0164,0.708965461,,
KOI 7594.01,4.62255691,1.93,0.0352,2.08802799,,
KOI 760.01,317.8166114,11.88,0.0587,4.959319451,,
KOI 762.01,5.421787035,2.21,0.0542,4.49876092,,
KOI 765.01,6.617826717,2.54,0.0765,8.35390639,,
KOI 766.01,21.75968023,4.46,0.0529,4.125546869,,
KOI 767.01,317.8166114,12.82,0.0382,2.816504852,,
KOI 769.01,5.820849413,2.33,0.05,4.280958588,,
KOI 776.01,49.31576622,6.27,0.0456,3.728731093,,
KOI 778.01,2.626720866,1.32,0.0261,2.243381847,,
KOI 780.01,5.998674486,2.38,0.0317,2.33743801,,
KOI 780.02,31.28964692,5.32,0.0674,7.2406514,,
KOI 782.01,32.02094819,5.38,0.067,6.57531678,,
KOI 783.01,26.52470569,4.91,0.0732,7.27503724,,
KOI 786.01,4.700470601,1.96,0.0469,3.689926291,,
KOI 794.01,4.726814867,1.97,0.0368,2.539183179,,
KOI 795.01,7.136764531,2.66,0.064,6.770302008,,
KOI 799.01,317.8166114,447.32,0.026,1.626629735,,
KOI 801.01,241.6771762,9.74,0.0272,1.6255222,,
KOI 804.01,7.415253408,2.72,0.0796,9.0293089,,
KOI 809.01,317.8166114,11.77,0.0258,1.594745463,,
KOI 810.01,7.608311637,2.76,0.0535,4.78300451,,
KOI 813.01,105.6733306,7.92,0.0459,3.895936844,,
KOI 816.01,34.26705413,5.56,0.0802,7.748094374,,
KOI 818.01,5.205788311,2.14,0.0644,8.114379,,
KOI 82.04,0.147387665,0.58,0.0651,7.07136076,,
KOI 820.01,24.88244327,4.76,0.0503,4.640933983,,
KOI 823.01,317.8166114,72.77,0.0197,1.028436523,,
KOI 826.01,6.617826717,2.54,0.066,6.365841612,,
KOI 833.01,317.8166114,31.71,0.0482,3.951403812,,
KOI 838.01,317.8166114,32.95,0.057,4.859386668,,
KOI 840.01,184.5244143,9.17,0.0374,3.040330424,,
KOI 841.03,7.960934253,2.83,0.0681,6.54626058,,
KOI 843.01,61.56848238,6.73,0.0535,4.190425575,,
KOI 844.01,16.93425435,3.96,0.0462,3.709870645,,
KOI 85.01,6.659209628,2.55,0.069,5.859938722,,
KOI 85.02,3.652831056,1.5,0.0354,2.154909039,,
KOI 85.03,4.209881582,1.76,0.0858,8.13122484,,
KOI 851.01,35.93800533,5.69,0.0535,4.583521756,,
KOI 852.01,6.828070187,2.59,0.047,3.76182115,,
KOI 861.01,2.83303589,1.35,0.0315,2.237492751,,
KOI 863.01,8.17113947,2.87,0.0426,3.167891938,,
KOI 869.04,4.596950671,1.92,0.0397,3.219821056,,
KOI 873.01,3.858606784,1.6,0.0487,4.347285527,,
KOI 875.01,7.608311637,2.76,0.0419,4.220967148,,
KOI 882.01,317.8166114,14.81,0.0259,1.956810785,,
KOI 883.01,317.8166114,12.39,0.0335,2.688899317,,
KOI 887.01,5.820849413,2.33,0.0748,7.411141,,
KOI 890.01,186.2271027,9.19,0.0827,8.098887986,,
KOI 892.02,2.976092484,1.37,0.0461,3.96994893,,
KOI 893.01,7.462954578,2.73,0.052,4.40840023,,
KOI 897.01,317.8166114,13.38,0.0331,2.052349905,,
KOI 903.01,80.09987498,7.3,0.0557,5.007317779,,
KOI 908.01,317.8166114,11.1,0.0539,4.708326542,,
KOI 910.01,7.608311637,2.76,0.0581,5.392025388,,
KOI 911.01,6.298370769,2.46,0.0514,4.093573252,,
KOI 913.01,317.8166114,10.85,0.0477,4.082275068,,
KOI 914.01,4.596950671,1.92,0.045,3.886651442,,
KOI 916.01,13.58188994,3.63,0.0433,3.314946338,,
KOI 922.01,7.091613511,2.65,0.0546,5.154484417,,
KOI 923.01,10.3752539,3.23,0.0625,5.743477265,,
KOI 926.01,17.04684156,3.97,0.0432,3.166353714,,
KOI 928.01,11.17150553,3.34,0.035,2.494169646,,
KOI 929.01,317.8166114,10.3,0.0714,6.491684259,,
KOI 931.01,317.8166114,13.75,0.0505,3.855603551,,
KOI 935.04,4.186981007,1.75,0.0937,9.61730282,,
KOI 936.01,5.029708106,2.08,0.0677,9.467814048,,
KOI 936.02,2.008876857,1.22,0.014,0.893041236,,
KOI 938.02,2.976092484,1.37,0.0202,1.045622658,,
KOI 94.04,3.754607027,1.55,0.0485,3.743175556,,
KOI 940.01,17.65838962,4.03,0.0617,6.104852856,,
KOI 943.01,8.333067406,2.9,0.0446,3.60147201,,
KOI 944.01,22.77667243,4.56,0.039,3.108250854,,
KOI 953.01,26.0814877,4.87,0.0462,3.584101216,,
KOI 955.01,6.376334005,2.48,0.074,7.03902374,,
KOI 956.01,14.52559191,3.73,0.0744,8.360868238,,
KOI 977.01,317.8166114,387.97,0.0234,1.353770439,,
KOI 984.01,7.707118489,2.78,0.0516,4.287455473,,
KOI 987.01,2.008876857,1.22,0.0418,3.179262921,,
KOI 992.01,4.596950671,1.92,0.0908,9.93143556,,
KOI 992.02,1.447435038,1.11,0.0542,4.57833333,,
KOI 994.01,3.353307488,1.42,0.0503,4.29895465,,
